county	date	fatalities
Jack	Cases 11-07-2020	162
Jackson	Cases 11-07-2020	675
Jasper	Cases 11-07-2020	524
Jeff Davis	Cases 11-07-2020	24
Jefferson	Cases 11-07-2020	8786
Jim Hogg	Cases 11-07-2020	186
Jim Wells	Cases 11-07-2020	1787
Johnson	Cases 11-07-2020	4007
Jones	Cases 11-07-2020	855
Karnes	Cases 11-07-2020	966
Kaufman	Cases 11-07-2020	3760
Kendall	Cases 11-07-2020	399
Kenedy	Cases 11-07-2020	11
Kent	Cases 11-07-2020	12
Kerr	Cases 11-07-2020	741
Kimble	Cases 11-07-2020	34
King	Cases 11-07-2020	1
Kinney	Cases 11-07-2020	79
Kleberg	Cases 11-07-2020	1047
Knox	Cases 11-07-2020	114
Lamar	Cases 11-07-2020	2049
Lamb	Cases 11-07-2020	700
Lampasas	Cases 11-07-2020	333
La Salle	Cases 11-07-2020	386
Lavaca	Cases 11-07-2020	1208
Lee	Cases 11-07-2020	253
Leon	Cases 11-07-2020	399
Liberty	Cases 11-07-2020	2322
Limestone	Cases 11-07-2020	698
Lipscomb	Cases 11-07-2020	80
Live Oak	Cases 11-07-2020	395
Llano	Cases 11-07-2020	223
Loving	Cases 11-07-2020	0
Lubbock	Cases 11-07-2020	22184
Lynn	Cases 11-07-2020	232
McCulloch	Cases 11-07-2020	227
McLennan	Cases 11-07-2020	10917
McMullen	Cases 11-07-2020	25
Madison	Cases 11-07-2020	789
Marion	Cases 11-07-2020	175
Martin	Cases 11-07-2020	110
Mason	Cases 11-07-2020	87
Matagorda	Cases 11-07-2020	1132
Maverick	Cases 11-07-2020	4447
Medina	Cases 11-07-2020	1315
Menard	Cases 11-07-2020	84
Midland	Cases 11-07-2020	5843
Milam	Cases 11-07-2020	569
Mills	Cases 11-07-2020	94
Mitchell	Cases 11-07-2020	233
Montague	Cases 11-07-2020	336
Montgomery	Cases 11-07-2020	13602
Moore	Cases 11-07-2020	1465
Morris	Cases 11-07-2020	244
Motley	Cases 11-07-2020	19
Nacogdoches	Cases 11-07-2020	1849
Navarro	Cases 11-07-2020	1508
Newton	Cases 11-07-2020	190
Nolan	Cases 11-07-2020	479
Nueces	Cases 11-07-2020	16372
Ochiltree	Cases 11-07-2020	360
Oldham	Cases 11-07-2020	31
Orange	Cases 11-07-2020	2325
Palo Pinto	Cases 11-07-2020	770
Panola	Cases 11-07-2020	497
Parker	Cases 11-07-2020	2658
Parmer	Cases 11-07-2020	631
Pecos	Cases 11-07-2020	557
Polk	Cases 11-07-2020	931
Potter	Cases 11-07-2020	9445
Presidio	Cases 11-07-2020	197
Rains	Cases 11-07-2020	103
Randall	Cases 11-07-2020	6950
Reagan	Cases 11-07-2020	104
Real	Cases 11-07-2020	126
Red River	Cases 11-07-2020	209
Reeves	Cases 11-07-2020	306
Refugio	Cases 11-07-2020	321
Roberts	Cases 11-07-2020	16
Robertson	Cases 11-07-2020	447
Rockwall	Cases 11-07-2020	2106
Runnels	Cases 11-07-2020	313
Rusk	Cases 11-07-2020	1061
Sabine	Cases 11-07-2020	109
San Augustine	Cases 11-07-2020	222
San Jacinto	Cases 11-07-2020	245
San Patricio	Cases 11-07-2020	1630
San Saba	Cases 11-07-2020	255
Schleicher	Cases 11-07-2020	58
Scurry	Cases 11-07-2020	1239
Shackelford	Cases 11-07-2020	42
Shelby	Cases 11-07-2020	563
Sherman	Cases 11-07-2020	81
Smith	Cases 11-07-2020	4788
Somervell	Cases 11-07-2020	176
Starr	Cases 11-07-2020	3620
Stephens	Cases 11-07-2020	173
Sterling	Cases 11-07-2020	23
Stonewall	Cases 11-07-2020	21
Sutton	Cases 11-07-2020	126
Swisher	Cases 11-07-2020	191
Tarrant	Cases 11-07-2020	64644
Taylor	Cases 11-07-2020	2565
Terrell	Cases 11-07-2020	8
Terry	Cases 11-07-2020	698
Throckmorton	Cases 11-07-2020	20
Titus	Cases 11-07-2020	1638
Tom Green	Cases 11-07-2020	2771
Travis	Cases 11-07-2020	32928
Trinity	Cases 11-07-2020	211
Tyler	Cases 11-07-2020	278
Upshur	Cases 11-07-2020	533
Upton	Cases 11-07-2020	29
Uvalde	Cases 11-07-2020	869
Val Verde	Cases 11-07-2020	2741
Van Zandt	Cases 11-07-2020	760
Victoria	Cases 11-07-2020	4422
Walker	Cases 11-07-2020	3942
Waller	Cases 11-07-2020	1025
Ward	Cases 11-07-2020	179
Washington	Cases 11-07-2020	755
Webb	Cases 11-07-2020	15809
Wharton	Cases 11-07-2020	1473
Wheeler	Cases 11-07-2020	139
Wichita	Cases 11-07-2020	4644
Wilbarger	Cases 11-07-2020	419
Willacy	Cases 11-07-2020	1274
Williamson	Cases 11-07-2020	9848
Wilson	Cases 11-07-2020	1006
Winkler	Cases 11-07-2020	170
Wise	Cases 11-07-2020	1032
Wood	Cases 11-07-2020	697
Yoakum	Cases 11-07-2020	438
Young	Cases 11-07-2020	673
Zapata	Cases 11-07-2020	366
Zavala	Cases 11-07-2020	483
Anderson	Cases 11-08-2020	3021
Andrews	Cases 11-08-2020	741
Angelina	Cases 11-08-2020	2343
Aransas	Cases 11-08-2020	363
Archer	Cases 11-08-2020	171
Armstrong	Cases 11-08-2020	31
Atascosa	Cases 11-08-2020	1300
Austin	Cases 11-08-2020	525
Bailey	Cases 11-08-2020	359
Bandera	Cases 11-08-2020	197
Bastrop	Cases 11-08-2020	2077
Baylor	Cases 11-08-2020	46
Bee	Cases 11-08-2020	1892
Bell	Cases 11-08-2020	6860
Bexar	Cases 11-08-2020	54572
Blanco	Cases 11-08-2020	167
Borden	Cases 11-08-2020	3
Bosque	Cases 11-08-2020	434
Bowie	Cases 11-08-2020	2217
Brazoria	Cases 11-08-2020	12904
Brazos	Cases 11-08-2020	7974
Brewster	Cases 11-08-2020	279
Briscoe	Cases 11-08-2020	25
Brooks	Cases 11-08-2020	371
Brown	Cases 11-08-2020	740
Burleson	Cases 11-08-2020	501
Burnet	Cases 11-08-2020	1139
Caldwell	Cases 11-08-2020	1758
Calhoun	Cases 11-08-2020	941
Callahan	Cases 11-08-2020	153
Cameron	Cases 11-08-2020	24598
Camp	Cases 11-08-2020	420
Carson	Cases 11-08-2020	71
Cass	Cases 11-08-2020	628
Castro	Cases 11-08-2020	349
Chambers	Cases 11-08-2020	1627
Cherokee	Cases 11-08-2020	1670
Childress	Cases 11-08-2020	734
Clay	Cases 11-08-2020	138
Cochran	Cases 11-08-2020	132
Coke	Cases 11-08-2020	136
Coleman	Cases 11-08-2020	105
Collin	Cases 11-08-2020	20165
Collingsworth	Cases 11-08-2020	22
Colorado	Cases 11-08-2020	518
Comal	Cases 11-08-2020	2928
Comanche	Cases 11-08-2020	391
Concho	Cases 11-08-2020	145
Cooke	Cases 11-08-2020	596
Coryell	Cases 11-08-2020	2067
Cottle	Cases 11-08-2020	44
Crane	Cases 11-08-2020	83
Crockett	Cases 11-08-2020	168
Crosby	Cases 11-08-2020	149
Culberson	Cases 11-08-2020	131
Dallam	Cases 11-08-2020	414
Dallas	Cases 11-08-2020	101282
Dawson	Cases 11-08-2020	976
Deaf Smith	Cases 11-08-2020	1162
Delta	Cases 11-08-2020	41
Denton	Cases 11-08-2020	15777
DeWitt	Cases 11-08-2020	1109
Dickens	Cases 11-08-2020	60
Dimmit	Cases 11-08-2020	303
Donley	Cases 11-08-2020	93
Duval	Cases 11-08-2020	529
Eastland	Cases 11-08-2020	285
Ector	Cases 11-08-2020	4360
Edwards	Cases 11-08-2020	73
Ellis	Cases 11-08-2020	5229
El Paso	Cases 11-08-2020	63161
Erath	Cases 11-08-2020	1124
Falls	Cases 11-08-2020	709
Fannin	Cases 11-08-2020	834
Fayette	Cases 11-08-2020	553
Fisher	Cases 11-08-2020	128
Floyd	Cases 11-08-2020	160
Foard	Cases 11-08-2020	22
Fort Bend	Cases 11-08-2020	18135
Franklin	Cases 11-08-2020	231
Freestone	Cases 11-08-2020	471
Frio	Cases 11-08-2020	1026
Gaines	Cases 11-08-2020	646
Galveston	Cases 11-08-2020	13078
Garza	Cases 11-08-2020	147
Gillespie	Cases 11-08-2020	372
Glasscock	Cases 11-08-2020	14
Goliad	Cases 11-08-2020	168
Gonzales	Cases 11-08-2020	1150
Gray	Cases 11-08-2020	584
Grayson	Cases 11-08-2020	3002
Gregg	Cases 11-08-2020	2704
Grimes	Cases 11-08-2020	1234
Guadalupe	Cases 11-08-2020	3919
Hale	Cases 11-08-2020	2967
Hall	Cases 11-08-2020	50
Hamilton	Cases 11-08-2020	226
Hansford	Cases 11-08-2020	215
Hardeman	Cases 11-08-2020	67
Hardin	Cases 11-08-2020	1489
Harris	Cases 11-08-2020	166545
Harrison	Cases 11-08-2020	1167
Hartley	Cases 11-08-2020	195
Haskell	Cases 11-08-2020	90
Hays	Cases 11-08-2020	6331
Hemphill	Cases 11-08-2020	193
Henderson	Cases 11-08-2020	1415
Hidalgo	Cases 11-08-2020	36686
Hill	Cases 11-08-2020	929
Hockley	Cases 11-08-2020	968
Hood	Cases 11-08-2020	1273
Hopkins	Cases 11-08-2020	735
Houston	Cases 11-08-2020	435
Howard	Cases 11-08-2020	1265
Hudspeth	Cases 11-08-2020	122
Hunt	Cases 11-08-2020	2216
Hutchinson	Cases 11-08-2020	490
Irion	Cases 11-08-2020	14
Jack	Cases 11-08-2020	162
Jackson	Cases 11-08-2020	675
Jasper	Cases 11-08-2020	524
Jeff Davis	Cases 11-08-2020	24
Jefferson	Cases 11-08-2020	8786
Jim Hogg	Cases 11-08-2020	186
Jim Wells	Cases 11-08-2020	1792
Johnson	Cases 11-08-2020	4007
Jones	Cases 11-08-2020	855
Karnes	Cases 11-08-2020	966
Kaufman	Cases 11-08-2020	3760
Kendall	Cases 11-08-2020	399
Kenedy	Cases 11-08-2020	11
Kent	Cases 11-08-2020	12
Kerr	Cases 11-08-2020	741
Kimble	Cases 11-08-2020	34
King	Cases 11-08-2020	1
Kinney	Cases 11-08-2020	79
Kleberg	Cases 11-08-2020	1054
Knox	Cases 11-08-2020	114
Lamar	Cases 11-08-2020	2065
Lamb	Cases 11-08-2020	700
Lampasas	Cases 11-08-2020	333
La Salle	Cases 11-08-2020	386
Lavaca	Cases 11-08-2020	1208
Lee	Cases 11-08-2020	253
Leon	Cases 11-08-2020	400
Liberty	Cases 11-08-2020	2347
Limestone	Cases 11-08-2020	699
Lipscomb	Cases 11-08-2020	80
Live Oak	Cases 11-08-2020	395
Llano	Cases 11-08-2020	224
Loving	Cases 11-08-2020	0
Lubbock	Cases 11-08-2020	22323
Lynn	Cases 11-08-2020	232
McCulloch	Cases 11-08-2020	227
McLennan	Cases 11-08-2020	11093
McMullen	Cases 11-08-2020	25
Madison	Cases 11-08-2020	789
Marion	Cases 11-08-2020	177
Martin	Cases 11-08-2020	110
Mason	Cases 11-08-2020	87
Matagorda	Cases 11-08-2020	1136
Maverick	Cases 11-08-2020	4447
Medina	Cases 11-08-2020	1315
Menard	Cases 11-08-2020	84
Midland	Cases 11-08-2020	5843
Milam	Cases 11-08-2020	569
Mills	Cases 11-08-2020	94
Mitchell	Cases 11-08-2020	233
Montague	Cases 11-08-2020	336
Montgomery	Cases 11-08-2020	13602
Moore	Cases 11-08-2020	1465
Morris	Cases 11-08-2020	246
Motley	Cases 11-08-2020	19
Nacogdoches	Cases 11-08-2020	1853
Navarro	Cases 11-08-2020	1508
Newton	Cases 11-08-2020	190
Nolan	Cases 11-08-2020	479
Nueces	Cases 11-08-2020	16385
Ochiltree	Cases 11-08-2020	360
Oldham	Cases 11-08-2020	31
Orange	Cases 11-08-2020	2325
Palo Pinto	Cases 11-08-2020	770
Panola	Cases 11-08-2020	501
Parker	Cases 11-08-2020	2658
Parmer	Cases 11-08-2020	631
Pecos	Cases 11-08-2020	557
Polk	Cases 11-08-2020	931
Potter	Cases 11-08-2020	9445
Presidio	Cases 11-08-2020	197
Rains	Cases 11-08-2020	109
Randall	Cases 11-08-2020	6950
Reagan	Cases 11-08-2020	104
Real	Cases 11-08-2020	126
Red River	Cases 11-08-2020	209
Reeves	Cases 11-08-2020	306
Refugio	Cases 11-08-2020	321
Roberts	Cases 11-08-2020	16
Robertson	Cases 11-08-2020	447
Rockwall	Cases 11-08-2020	2106
Runnels	Cases 11-08-2020	313
Rusk	Cases 11-08-2020	1059
Sabine	Cases 11-08-2020	109
San Augustine	Cases 11-08-2020	222
San Jacinto	Cases 11-08-2020	245
San Patricio	Cases 11-08-2020	1630
San Saba	Cases 11-08-2020	256
Schleicher	Cases 11-08-2020	58
Scurry	Cases 11-08-2020	1239
Shackelford	Cases 11-08-2020	42
Shelby	Cases 11-08-2020	563
Sherman	Cases 11-08-2020	81
Smith	Cases 11-08-2020	4867
Somervell	Cases 11-08-2020	176
Starr	Cases 11-08-2020	3626
Stephens	Cases 11-08-2020	173
Sterling	Cases 11-08-2020	23
Stonewall	Cases 11-08-2020	21
Sutton	Cases 11-08-2020	126
Swisher	Cases 11-08-2020	191
Tarrant	Cases 11-08-2020	65426
Taylor	Cases 11-08-2020	2589
Terrell	Cases 11-08-2020	8
Terry	Cases 11-08-2020	698
Throckmorton	Cases 11-08-2020	20
Titus	Cases 11-08-2020	1648
Tom Green	Cases 11-08-2020	2794
Travis	Cases 11-08-2020	33016
Trinity	Cases 11-08-2020	212
Tyler	Cases 11-08-2020	278
Upshur	Cases 11-08-2020	543
Upton	Cases 11-08-2020	29
Uvalde	Cases 11-08-2020	881
Val Verde	Cases 11-08-2020	2741
Van Zandt	Cases 11-08-2020	778
Victoria	Cases 11-08-2020	4422
Walker	Cases 11-08-2020	3951
Waller	Cases 11-08-2020	1032
Ward	Cases 11-08-2020	179
Washington	Cases 11-08-2020	757
Webb	Cases 11-08-2020	15809
Wharton	Cases 11-08-2020	1476
Wheeler	Cases 11-08-2020	139
Wichita	Cases 11-08-2020	4644
Wilbarger	Cases 11-08-2020	419
Willacy	Cases 11-08-2020	1276
Williamson	Cases 11-08-2020	9848
Wilson	Cases 11-08-2020	1006
Winkler	Cases 11-08-2020	170
Wise	Cases 11-08-2020	1032
Wood	Cases 11-08-2020	711
Yoakum	Cases 11-08-2020	438
Young	Cases 11-08-2020	673
Zapata	Cases 11-08-2020	382
Zavala	Cases 11-08-2020	483
Anderson	Cases 11-09-2020	3021
Andrews	Cases 11-09-2020	741
Angelina	Cases 11-09-2020	2343
Aransas	Cases 11-09-2020	363
Archer	Cases 11-09-2020	171
Armstrong	Cases 11-09-2020	31
Atascosa	Cases 11-09-2020	1330
Austin	Cases 11-09-2020	525
Bailey	Cases 11-09-2020	359
Bandera	Cases 11-09-2020	202
Bastrop	Cases 11-09-2020	2077
Baylor	Cases 11-09-2020	46
Bee	Cases 11-09-2020	1892
Bell	Cases 11-09-2020	6860
Bexar	Cases 11-09-2020	57088
Blanco	Cases 11-09-2020	167
Borden	Cases 11-09-2020	3
Bosque	Cases 11-09-2020	434
Bowie	Cases 11-09-2020	2217
Brazoria	Cases 11-09-2020	12950
Brazos	Cases 11-09-2020	7974
Brewster	Cases 11-09-2020	279
Briscoe	Cases 11-09-2020	25
Brooks	Cases 11-09-2020	371
Brown	Cases 11-09-2020	740
Burleson	Cases 11-09-2020	501
Burnet	Cases 11-09-2020	1140
Caldwell	Cases 11-09-2020	1758
Calhoun	Cases 11-09-2020	945
Callahan	Cases 11-09-2020	153
Cameron	Cases 11-09-2020	24598
Camp	Cases 11-09-2020	420
Carson	Cases 11-09-2020	71
Cass	Cases 11-09-2020	628
Castro	Cases 11-09-2020	349
Chambers	Cases 11-09-2020	1651
Cherokee	Cases 11-09-2020	1670
Childress	Cases 11-09-2020	734
Clay	Cases 11-09-2020	138
Cochran	Cases 11-09-2020	132
Coke	Cases 11-09-2020	136
Coleman	Cases 11-09-2020	105
Collin	Cases 11-09-2020	20313
Collingsworth	Cases 11-09-2020	22
Colorado	Cases 11-09-2020	518
Comal	Cases 11-09-2020	2928
Comanche	Cases 11-09-2020	391
Concho	Cases 11-09-2020	145
Cooke	Cases 11-09-2020	596
Coryell	Cases 11-09-2020	2067
Cottle	Cases 11-09-2020	44
Crane	Cases 11-09-2020	83
Crockett	Cases 11-09-2020	168
Crosby	Cases 11-09-2020	149
Culberson	Cases 11-09-2020	131
Dallam	Cases 11-09-2020	414
Dallas	Cases 11-09-2020	102089
Dawson	Cases 11-09-2020	976
Deaf Smith	Cases 11-09-2020	1162
Delta	Cases 11-09-2020	41
Denton	Cases 11-09-2020	15777
DeWitt	Cases 11-09-2020	1109
Dickens	Cases 11-09-2020	60
Dimmit	Cases 11-09-2020	313
Donley	Cases 11-09-2020	93
Duval	Cases 11-09-2020	529
Eastland	Cases 11-09-2020	285
Ector	Cases 11-09-2020	4360
Edwards	Cases 11-09-2020	78
Ellis	Cases 11-09-2020	5229
El Paso	Cases 11-09-2020	64158
Erath	Cases 11-09-2020	1124
Falls	Cases 11-09-2020	709
Fannin	Cases 11-09-2020	834
Fayette	Cases 11-09-2020	553
Fisher	Cases 11-09-2020	128
Floyd	Cases 11-09-2020	160
Foard	Cases 11-09-2020	22
Fort Bend	Cases 11-09-2020	18135
Franklin	Cases 11-09-2020	231
Freestone	Cases 11-09-2020	471
Frio	Cases 11-09-2020	1030
Gaines	Cases 11-09-2020	646
Galveston	Cases 11-09-2020	13078
Garza	Cases 11-09-2020	147
Gillespie	Cases 11-09-2020	395
Glasscock	Cases 11-09-2020	14
Goliad	Cases 11-09-2020	168
Gonzales	Cases 11-09-2020	1152
Gray	Cases 11-09-2020	584
Grayson	Cases 11-09-2020	3002
Gregg	Cases 11-09-2020	2704
Grimes	Cases 11-09-2020	1234
Guadalupe	Cases 11-09-2020	3967
Hale	Cases 11-09-2020	2967
Hall	Cases 11-09-2020	50
Hamilton	Cases 11-09-2020	226
Hansford	Cases 11-09-2020	215
Hardeman	Cases 11-09-2020	67
Hardin	Cases 11-09-2020	1489
Harris	Cases 11-09-2020	167331
Harrison	Cases 11-09-2020	1168
Hartley	Cases 11-09-2020	195
Haskell	Cases 11-09-2020	90
Hays	Cases 11-09-2020	6331
Hemphill	Cases 11-09-2020	193
Henderson	Cases 11-09-2020	1415
Hidalgo	Cases 11-09-2020	36686
Hill	Cases 11-09-2020	929
Hockley	Cases 11-09-2020	968
Hood	Cases 11-09-2020	1273
Hopkins	Cases 11-09-2020	735
Houston	Cases 11-09-2020	437
Howard	Cases 11-09-2020	1265
Hudspeth	Cases 11-09-2020	122
Hunt	Cases 11-09-2020	2235
Hutchinson	Cases 11-09-2020	490
Irion	Cases 11-09-2020	14
Jack	Cases 11-09-2020	162
Jackson	Cases 11-09-2020	681
Jasper	Cases 11-09-2020	524
Jeff Davis	Cases 11-09-2020	24
Jefferson	Cases 11-09-2020	8786
Jim Hogg	Cases 11-09-2020	186
Jim Wells	Cases 11-09-2020	1792
Johnson	Cases 11-09-2020	4007
Jones	Cases 11-09-2020	855
Karnes	Cases 11-09-2020	967
Kaufman	Cases 11-09-2020	3760
Kendall	Cases 11-09-2020	433
Kenedy	Cases 11-09-2020	11
Kent	Cases 11-09-2020	12
Kerr	Cases 11-09-2020	749
Kimble	Cases 11-09-2020	34
King	Cases 11-09-2020	1
Kinney	Cases 11-09-2020	80
Kleberg	Cases 11-09-2020	1054
Knox	Cases 11-09-2020	114
Lamar	Cases 11-09-2020	2065
Lamb	Cases 11-09-2020	700
Lampasas	Cases 11-09-2020	333
La Salle	Cases 11-09-2020	386
Lavaca	Cases 11-09-2020	1217
Lee	Cases 11-09-2020	253
Leon	Cases 11-09-2020	400
Liberty	Cases 11-09-2020	2347
Limestone	Cases 11-09-2020	699
Lipscomb	Cases 11-09-2020	80
Live Oak	Cases 11-09-2020	395
Llano	Cases 11-09-2020	224
Loving	Cases 11-09-2020	0
Lubbock	Cases 11-09-2020	22634
Lynn	Cases 11-09-2020	232
McCulloch	Cases 11-09-2020	227
McLennan	Cases 11-09-2020	11093
McMullen	Cases 11-09-2020	25
Madison	Cases 11-09-2020	789
Marion	Cases 11-09-2020	177
Martin	Cases 11-09-2020	110
Mason	Cases 11-09-2020	87
Matagorda	Cases 11-09-2020	1136
Maverick	Cases 11-09-2020	4447
Medina	Cases 11-09-2020	1315
Menard	Cases 11-09-2020	84
Midland	Cases 11-09-2020	5843
Milam	Cases 11-09-2020	569
Mills	Cases 11-09-2020	94
Mitchell	Cases 11-09-2020	233
Montague	Cases 11-09-2020	336
Montgomery	Cases 11-09-2020	13602
Moore	Cases 11-09-2020	1465
Morris	Cases 11-09-2020	246
Motley	Cases 11-09-2020	19
Nacogdoches	Cases 11-09-2020	1856
Navarro	Cases 11-09-2020	1508
Newton	Cases 11-09-2020	190
Nolan	Cases 11-09-2020	479
Nueces	Cases 11-09-2020	16391
Ochiltree	Cases 11-09-2020	360
Oldham	Cases 11-09-2020	31
Orange	Cases 11-09-2020	2325
Palo Pinto	Cases 11-09-2020	770
Panola	Cases 11-09-2020	501
Parker	Cases 11-09-2020	2658
Parmer	Cases 11-09-2020	631
Pecos	Cases 11-09-2020	557
Polk	Cases 11-09-2020	931
Potter	Cases 11-09-2020	9445
Presidio	Cases 11-09-2020	197
Rains	Cases 11-09-2020	109
Randall	Cases 11-09-2020	6950
Reagan	Cases 11-09-2020	104
Real	Cases 11-09-2020	128
Red River	Cases 11-09-2020	209
Reeves	Cases 11-09-2020	306
Refugio	Cases 11-09-2020	321
Roberts	Cases 11-09-2020	16
Robertson	Cases 11-09-2020	447
Rockwall	Cases 11-09-2020	2106
Runnels	Cases 11-09-2020	313
Rusk	Cases 11-09-2020	1059
Sabine	Cases 11-09-2020	109
San Augustine	Cases 11-09-2020	222
San Jacinto	Cases 11-09-2020	245
San Patricio	Cases 11-09-2020	1630
San Saba	Cases 11-09-2020	256
Schleicher	Cases 11-09-2020	58
Scurry	Cases 11-09-2020	1239
Shackelford	Cases 11-09-2020	42
Shelby	Cases 11-09-2020	563
Sherman	Cases 11-09-2020	81
Smith	Cases 11-09-2020	4867
Somervell	Cases 11-09-2020	176
Starr	Cases 11-09-2020	3626
Stephens	Cases 11-09-2020	173
Sterling	Cases 11-09-2020	23
Stonewall	Cases 11-09-2020	21
Sutton	Cases 11-09-2020	126
Swisher	Cases 11-09-2020	191
Tarrant	Cases 11-09-2020	65777
Taylor	Cases 11-09-2020	2589
Terrell	Cases 11-09-2020	8
Terry	Cases 11-09-2020	698
Throckmorton	Cases 11-09-2020	20
Titus	Cases 11-09-2020	1648
Tom Green	Cases 11-09-2020	2824
Travis	Cases 11-09-2020	33168
Trinity	Cases 11-09-2020	213
Tyler	Cases 11-09-2020	278
Upshur	Cases 11-09-2020	543
Upton	Cases 11-09-2020	29
Uvalde	Cases 11-09-2020	889
Val Verde	Cases 11-09-2020	2741
Van Zandt	Cases 11-09-2020	778
Victoria	Cases 11-09-2020	4422
Walker	Cases 11-09-2020	3951
Waller	Cases 11-09-2020	1033
Ward	Cases 11-09-2020	179
Washington	Cases 11-09-2020	759
Webb	Cases 11-09-2020	16161
Wharton	Cases 11-09-2020	1476
Wheeler	Cases 11-09-2020	139
Wichita	Cases 11-09-2020	4644
Wilbarger	Cases 11-09-2020	419
Willacy	Cases 11-09-2020	1276
Williamson	Cases 11-09-2020	9848
Wilson	Cases 11-09-2020	1026
Winkler	Cases 11-09-2020	170
Wise	Cases 11-09-2020	1032
Wood	Cases 11-09-2020	711
Yoakum	Cases 11-09-2020	438
Young	Cases 11-09-2020	673
Zapata	Cases 11-09-2020	382
Zavala	Cases 11-09-2020	492
Anderson	Cases 11-10-2020	3028
Andrews	Cases 11-10-2020	781
Angelina	Cases 11-10-2020	2369
Aransas	Cases 11-10-2020	366
Archer	Cases 11-10-2020	181
Armstrong	Cases 11-10-2020	32
Atascosa	Cases 11-10-2020	1335
Austin	Cases 11-10-2020	534
Bailey	Cases 11-10-2020	378
Bandera	Cases 11-10-2020	205
Bastrop	Cases 11-10-2020	2087
Baylor	Cases 11-10-2020	47
Bee	Cases 11-10-2020	1890
Bell	Cases 11-10-2020	7009
Bexar	Cases 11-10-2020	57422
Blanco	Cases 11-10-2020	167
Borden	Cases 11-10-2020	3
Bosque	Cases 11-10-2020	441
Bowie	Cases 11-10-2020	2243
Brazoria	Cases 11-10-2020	12987
Brazos	Cases 11-10-2020	8146
Brewster	Cases 11-10-2020	279
Briscoe	Cases 11-10-2020	25
Brooks	Cases 11-10-2020	376
Brown	Cases 11-10-2020	775
Burleson	Cases 11-10-2020	507
Burnet	Cases 11-10-2020	1145
Caldwell	Cases 11-10-2020	1760
Calhoun	Cases 11-10-2020	948
Callahan	Cases 11-10-2020	171
Cameron	Cases 11-10-2020	24747
Camp	Cases 11-10-2020	424
Carson	Cases 11-10-2020	71
Cass	Cases 11-10-2020	635
Castro	Cases 11-10-2020	374
Chambers	Cases 11-10-2020	1670
Cherokee	Cases 11-10-2020	1687
Childress	Cases 11-10-2020	770
Clay	Cases 11-10-2020	144
Cochran	Cases 11-10-2020	132
Coke	Cases 11-10-2020	136
Coleman	Cases 11-10-2020	135
Collin	Cases 11-10-2020	20460
Collingsworth	Cases 11-10-2020	22
Colorado	Cases 11-10-2020	522
Comal	Cases 11-10-2020	2960
Comanche	Cases 11-10-2020	403
Concho	Cases 11-10-2020	145
Cooke	Cases 11-10-2020	616
Coryell	Cases 11-10-2020	2077
Cottle	Cases 11-10-2020	45
Crane	Cases 11-10-2020	83
Crockett	Cases 11-10-2020	168
Crosby	Cases 11-10-2020	150
Culberson	Cases 11-10-2020	131
Dallam	Cases 11-10-2020	414
Dallas	Cases 11-10-2020	103184
Dawson	Cases 11-10-2020	996
Deaf Smith	Cases 11-10-2020	1179
Delta	Cases 11-10-2020	42
Denton	Cases 11-10-2020	15967
DeWitt	Cases 11-10-2020	1112
Dickens	Cases 11-10-2020	60
Dimmit	Cases 11-10-2020	313
Donley	Cases 11-10-2020	93
Duval	Cases 11-10-2020	534
Eastland	Cases 11-10-2020	302
Ector	Cases 11-10-2020	4500
Edwards	Cases 11-10-2020	78
Ellis	Cases 11-10-2020	5509
El Paso	Cases 11-10-2020	65651
Erath	Cases 11-10-2020	1170
Falls	Cases 11-10-2020	708
Fannin	Cases 11-10-2020	871
Fayette	Cases 11-10-2020	554
Fisher	Cases 11-10-2020	132
Floyd	Cases 11-10-2020	160
Foard	Cases 11-10-2020	24
Fort Bend	Cases 11-10-2020	18135
Franklin	Cases 11-10-2020	235
Freestone	Cases 11-10-2020	473
Frio	Cases 11-10-2020	1031
Gaines	Cases 11-10-2020	669
Galveston	Cases 11-10-2020	13194
Garza	Cases 11-10-2020	149
Gillespie	Cases 11-10-2020	401
Glasscock	Cases 11-10-2020	14
Goliad	Cases 11-10-2020	166
Gonzales	Cases 11-10-2020	1152
Gray	Cases 11-10-2020	584
Grayson	Cases 11-10-2020	3011
Gregg	Cases 11-10-2020	2716
Grimes	Cases 11-10-2020	1246
Guadalupe	Cases 11-10-2020	3990
Hale	Cases 11-10-2020	3021
Hall	Cases 11-10-2020	52
Hamilton	Cases 11-10-2020	230
Hansford	Cases 11-10-2020	215
Hardeman	Cases 11-10-2020	72
Hardin	Cases 11-10-2020	1492
Harris	Cases 11-10-2020	167956
Harrison	Cases 11-10-2020	1178
Hartley	Cases 11-10-2020	195
Haskell	Cases 11-10-2020	90
Hays	Cases 11-10-2020	6413
Hemphill	Cases 11-10-2020	194
Henderson	Cases 11-10-2020	1450
Hidalgo	Cases 11-10-2020	36884
Hill	Cases 11-10-2020	956
Hockley	Cases 11-10-2020	979
Hood	Cases 11-10-2020	1292
Hopkins	Cases 11-10-2020	745
Houston	Cases 11-10-2020	437
Howard	Cases 11-10-2020	1265
Hudspeth	Cases 11-10-2020	122
Hunt	Cases 11-10-2020	2235
Hutchinson	Cases 11-10-2020	499
Irion	Cases 11-10-2020	14
Jack	Cases 11-10-2020	182
