county,date,ML,Low_90,High_90,Low_50,High_50
Harris,2020-03-31,2.1,1.57,2.6,1.83,2.2600000000000002
Harris,2020-04-01,2.0100000000000002,1.51,2.45,1.77,2.16
Harris,2020-04-02,1.9100000000000001,1.44,2.31,1.68,2.04
Harris,2020-04-03,1.86,1.42,2.23,1.62,1.96
Harris,2020-04-04,1.93,1.55,2.3000000000000003,1.75,2.06
Harris,2020-04-05,1.99,1.61,2.31,1.8,2.09
Harris,2020-04-06,1.99,1.6600000000000001,2.31,1.82,2.09
Harris,2020-04-07,2.13,1.79,2.4,1.98,2.23
Harris,2020-04-08,2.09,1.77,2.34,1.92,2.16
Harris,2020-04-09,1.99,1.71,2.24,1.85,2.07
Harris,2020-04-10,1.8,1.52,2.0300000000000002,1.67,1.8800000000000001
Harris,2020-04-11,1.54,1.27,1.76,1.42,1.62
Harris,2020-04-12,1.31,1.03,1.52,1.18,1.3800000000000001
Harris,2020-04-13,1.1300000000000001,0.86,1.35,1.01,1.21
Harris,2020-04-14,0.99,0.72,1.21,0.88,1.08
Harris,2020-04-15,0.98,0.71,1.21,0.8300000000000001,1.04
Harris,2020-04-16,0.99,0.71,1.22,0.86,1.07
Harris,2020-04-17,1.04,0.76,1.27,0.9,1.11
Harris,2020-04-18,1.04,0.77,1.28,0.91,1.12
Harris,2020-04-19,1.03,0.76,1.27,0.9,1.11
Harris,2020-04-20,0.98,0.6900000000000001,1.21,0.8200000000000001,1.04
Harris,2020-04-21,0.9400000000000001,0.66,1.18,0.78,1.0
Harris,2020-04-22,0.9,0.61,1.1400000000000001,0.75,0.97
Harris,2020-04-23,0.88,0.59,1.12,0.74,0.96
Harris,2020-04-24,0.87,0.5700000000000001,1.11,0.74,0.96
Harris,2020-04-25,0.87,0.58,1.12,0.71,0.9400000000000001
Harris,2020-04-26,0.88,0.58,1.1300000000000001,0.72,0.9500000000000001
Harris,2020-04-27,0.91,0.62,1.17,0.76,0.99
Harris,2020-04-28,0.9400000000000001,0.66,1.21,0.79,1.02
Harris,2020-04-29,1.0,0.68,1.24,0.85,1.08
Harris,2020-04-30,1.05,0.76,1.31,0.9,1.1300000000000001
Harris,2020-05-01,1.08,0.78,1.33,0.92,1.1500000000000001
Harris,2020-05-02,1.06,0.76,1.31,0.91,1.1400000000000001
Harris,2020-05-03,1.03,0.72,1.27,0.87,1.1
Harris,2020-05-04,0.99,0.71,1.25,0.8200000000000001,1.05
Harris,2020-05-05,0.9500000000000001,0.65,1.2,0.79,1.02
Harris,2020-05-06,0.96,0.65,1.2,0.8,1.03
Harris,2020-05-07,0.99,0.6900000000000001,1.24,0.8300000000000001,1.06
Harris,2020-05-08,1.01,0.71,1.26,0.85,1.08
Harris,2020-05-09,1.06,0.76,1.31,0.91,1.1400000000000001
Harris,2020-05-10,1.11,0.8300000000000001,1.37,0.9500000000000001,1.18
Harris,2020-05-11,1.1500000000000001,0.86,1.4000000000000001,1.03,1.25
Harris,2020-05-12,1.18,0.9,1.43,1.04,1.26
Harris,2020-05-13,1.18,0.89,1.42,1.03,1.25
Harris,2020-05-14,1.1400000000000001,0.86,1.3800000000000001,0.99,1.21
Harris,2020-05-15,1.1400000000000001,0.85,1.37,0.98,1.2
Harris,2020-05-16,1.09,0.8300000000000001,1.34,0.97,1.18
Harris,2020-05-17,1.09,0.8200000000000001,1.33,0.96,1.17
Harris,2020-05-18,1.1,0.8300000000000001,1.34,0.97,1.18
Harris,2020-05-19,1.11,0.8300000000000001,1.34,0.97,1.18
Harris,2020-05-20,1.1,0.8200000000000001,1.33,0.97,1.18
Harris,2020-05-21,1.12,0.8300000000000001,1.34,0.98,1.19
Harris,2020-05-22,1.08,0.81,1.31,0.93,1.1400000000000001
Harris,2020-05-23,1.04,0.77,1.27,0.9,1.11
Harris,2020-05-24,1.01,0.75,1.25,0.87,1.08
Harris,2020-05-25,0.99,0.7000000000000001,1.21,0.85,1.06
Harris,2020-05-26,1.01,0.72,1.23,0.87,1.08
Harris,2020-05-27,1.04,0.76,1.27,0.9,1.11
Harris,2020-05-28,1.08,0.79,1.3,0.9400000000000001,1.1500000000000001
Harris,2020-05-29,1.06,0.8,1.3,0.92,1.1300000000000001
Harris,2020-05-30,1.07,0.8,1.3,0.93,1.1400000000000001
Harris,2020-05-31,1.07,0.8,1.3,0.93,1.1400000000000001
Harris,2020-06-01,1.1,0.8300000000000001,1.33,0.96,1.17
Harris,2020-06-02,1.17,0.92,1.41,1.02,1.23
Harris,2020-06-03,1.23,0.96,1.45,1.11,1.31
Harris,2020-06-04,1.29,1.03,1.51,1.16,1.36
Harris,2020-06-05,1.29,1.04,1.51,1.1500000000000001,1.35
Harris,2020-06-06,1.25,0.99,1.46,1.1400000000000001,1.33
Harris,2020-06-07,1.2,0.96,1.42,1.08,1.27
Harris,2020-06-08,1.16,0.91,1.37,1.04,1.23
Harris,2020-06-09,1.12,0.86,1.32,1.0,1.19
Harris,2020-06-10,1.1,0.84,1.3,0.97,1.16
Harris,2020-06-11,1.09,0.86,1.31,0.96,1.1500000000000001
Harris,2020-06-12,1.1,0.86,1.31,0.97,1.16
Harris,2020-06-13,1.11,0.87,1.32,0.98,1.17
Harris,2020-06-14,1.1400000000000001,0.89,1.34,1.0,1.19
Harris,2020-06-15,1.18,0.93,1.3800000000000001,1.04,1.23
Harris,2020-06-16,1.21,0.98,1.42,1.12,1.3
Harris,2020-06-17,1.37,1.12,1.56,1.25,1.43
Harris,2020-06-18,1.56,1.31,1.74,1.43,1.61
Harris,2020-06-19,1.6300000000000001,1.4000000000000001,1.81,1.52,1.69
Harris,2020-06-20,1.81,1.6,1.99,1.71,1.87
Harris,2020-06-21,1.8900000000000001,1.7,2.07,1.78,1.94
Harris,2020-06-22,1.92,1.74,2.09,1.82,1.97
Harris,2020-06-23,1.8900000000000001,1.7,2.04,1.79,1.93
Harris,2020-06-24,1.75,1.59,1.9100000000000001,1.6500000000000001,1.79
Harris,2020-06-25,1.57,1.3900000000000001,1.71,1.49,1.62
Harris,2020-06-26,1.33,1.16,1.47,1.24,1.37
Harris,2020-06-27,1.08,0.92,1.23,0.99,1.12
Harris,2020-06-28,0.91,0.73,1.05,0.8300000000000001,0.96
Harris,2020-06-29,0.88,0.6900000000000001,1.02,0.77,0.91
Harris,2020-06-30,0.9500000000000001,0.77,1.1,0.85,0.99
Harris,2020-07-01,1.07,0.89,1.22,0.97,1.11
Harris,2020-07-02,1.1300000000000001,0.9500000000000001,1.28,1.03,1.17
Harris,2020-07-03,1.12,0.93,1.26,1.02,1.16
Harris,2020-07-04,1.0,0.81,1.1400000000000001,0.89,1.03
Harris,2020-07-05,0.99,0.8,1.1300000000000001,0.89,1.03
Harris,2020-07-06,0.9400000000000001,0.76,1.09,0.84,0.98
Harris,2020-07-07,0.98,0.8,1.1300000000000001,0.88,1.02
Harris,2020-07-08,1.02,0.84,1.17,0.92,1.06
Harris,2020-07-09,1.07,0.88,1.21,0.97,1.11
Hays,2020-06-10,3.84,1.84,5.54,2.96,4.48
Hays,2020-06-11,2.88,1.52,4.03,2.2800000000000002,3.31
Hays,2020-06-12,2.32,1.24,3.24,1.85,2.67
Hays,2020-06-13,2.38,1.5,3.16,2.0100000000000002,2.69
Hays,2020-06-14,2.45,1.7,3.11,2.11,2.69
Hays,2020-06-15,2.5500000000000003,1.9100000000000001,3.12,2.25,2.75
Hays,2020-06-16,2.6,2.04,3.09,2.36,2.79
Hays,2020-06-17,2.43,1.93,2.86,2.22,2.6
Hays,2020-06-18,2.2,1.75,2.59,1.97,2.32
Hays,2020-06-19,1.92,1.5,2.2800000000000002,1.73,2.05
Hays,2020-06-20,1.6500000000000001,1.25,1.99,1.44,1.75
Hays,2020-06-21,1.51,1.1400000000000001,1.85,1.3,1.6
Hays,2020-06-22,1.47,1.1,1.79,1.27,1.56
Hays,2020-06-23,1.44,1.08,1.75,1.25,1.53
Hays,2020-06-24,1.44,1.07,1.73,1.27,1.54
Hays,2020-06-25,1.3900000000000001,1.04,1.68,1.2,1.47
Hays,2020-06-26,1.31,0.97,1.6,1.1500000000000001,1.41
Hays,2020-06-27,1.21,0.88,1.5,1.04,1.3
Hays,2020-06-28,1.17,0.8300000000000001,1.45,0.99,1.25
Hays,2020-06-29,1.1400000000000001,0.79,1.41,0.96,1.22
Hays,2020-06-30,1.16,0.84,1.45,1.02,1.27
Hays,2020-07-01,1.1300000000000001,0.8,1.41,0.99,1.24
Hays,2020-07-02,1.09,0.76,1.37,0.9500000000000001,1.2
Hays,2020-07-03,0.99,0.67,1.28,0.85,1.1
Hays,2020-07-04,0.92,0.58,1.2,0.74,1.0
Hays,2020-07-05,0.84,0.49,1.12,0.67,0.93
Hays,2020-07-06,0.84,0.49,1.1300000000000001,0.6900000000000001,0.9500000000000001
Hays,2020-07-07,0.87,0.54,1.18,0.68,0.9500000000000001
Hays,2020-07-08,0.93,0.58,1.23,0.75,1.02
Hays,2020-07-09,0.97,0.64,1.29,0.81,1.08
Henderson,2020-07-07,2.17,0.0,4.55,0.96,3.11
Henderson,2020-07-08,2.08,0.07,3.74,1.16,2.8000000000000003
Henderson,2020-07-09,1.84,0.19,3.27,1.05,2.4
Hidalgo,2020-06-09,2.61,0.58,4.33,1.67,3.2600000000000002
Hidalgo,2020-06-10,2.63,1.22,3.85,2.02,3.1
Hidalgo,2020-06-11,2.12,1.01,3.1,1.62,2.48
Hidalgo,2020-06-12,1.96,1.03,2.8000000000000003,1.53,2.2600000000000002
Hidalgo,2020-06-13,1.73,0.88,2.45,1.32,1.97
Hidalgo,2020-06-14,1.77,1.05,2.45,1.42,2.0
Hidalgo,2020-06-15,1.87,1.18,2.45,1.56,2.08
Hidalgo,2020-06-16,1.92,1.3,2.45,1.6500000000000001,2.12
Hidalgo,2020-06-17,1.95,1.41,2.45,1.69,2.12
Hidalgo,2020-06-18,1.81,1.28,2.25,1.56,1.96
Hidalgo,2020-06-19,1.67,1.17,2.08,1.48,1.85
Hidalgo,2020-06-20,1.62,1.1500000000000001,2.0100000000000002,1.3800000000000001,1.74
Hidalgo,2020-06-21,1.6400000000000001,1.23,2.04,1.42,1.76
Hidalgo,2020-06-22,1.86,1.43,2.2,1.6400000000000001,1.96
Hidalgo,2020-06-23,2.0,1.6300000000000001,2.34,1.79,2.09
Hidalgo,2020-06-24,2.02,1.68,2.34,1.83,2.11
Hidalgo,2020-06-25,1.8800000000000001,1.56,2.18,1.71,1.97
Hidalgo,2020-06-26,1.74,1.44,2.0300000000000002,1.57,1.82
Hidalgo,2020-06-27,1.59,1.29,1.86,1.43,1.67
Hidalgo,2020-06-28,1.57,1.26,1.82,1.42,1.6500000000000001
Hidalgo,2020-06-29,1.58,1.28,1.82,1.45,1.67
Hidalgo,2020-06-30,1.61,1.34,1.86,1.46,1.68
Hidalgo,2020-07-01,1.59,1.31,1.82,1.46,1.67
Hidalgo,2020-07-02,1.48,1.2,1.7,1.33,1.54
Hidalgo,2020-07-03,1.37,1.1,1.59,1.25,1.45
Hidalgo,2020-07-04,1.24,0.99,1.47,1.11,1.31
Hidalgo,2020-07-05,1.12,0.88,1.36,1.0,1.2
Hidalgo,2020-07-06,1.08,0.81,1.3,0.96,1.16
Hidalgo,2020-07-07,1.05,0.78,1.27,0.93,1.1300000000000001
Hidalgo,2020-07-08,1.03,0.78,1.27,0.88,1.09
Hidalgo,2020-07-09,1.08,0.8,1.3,0.93,1.1400000000000001
Hill,2020-07-08,3.36,0.36,5.78,1.97,4.3500000000000005
Hill,2020-07-09,2.56,0.48,4.37,1.59,3.2600000000000002
Hood,2020-07-02,2.2800000000000002,0.0,4.74,1.03,3.27
Hood,2020-07-03,1.61,0.0,3.41,0.63,2.24
Hood,2020-07-04,1.4000000000000001,0.0,2.88,0.58,1.93
Hood,2020-07-05,1.1500000000000001,0.0,2.47,0.46,1.62
Hood,2020-07-06,1.0,0.0,2.21,0.4,1.44
Hood,2020-07-07,1.1,0.0,2.19,0.54,1.55
Hood,2020-07-08,1.09,0.02,2.11,0.52,1.48
Hood,2020-07-09,1.16,0.05,2.12,0.59,1.52
Hunt,2020-07-09,1.0,0.0,2.87,0.23,1.58
Jefferson,2020-06-08,4.49,3.1,5.7,3.86,4.93
Jefferson,2020-06-09,3.86,2.98,4.65,3.44,4.13
Jefferson,2020-06-10,2.97,2.29,3.59,2.63,3.17
Jefferson,2020-06-11,2.15,1.55,2.67,1.8800000000000001,2.34
Jefferson,2020-06-12,1.47,0.93,1.96,1.19,1.62
Jefferson,2020-06-13,1.0,0.47000000000000003,1.46,0.74,1.1500000000000001
Jefferson,2020-06-14,0.56,0.07,0.99,0.3,0.7000000000000001
Jefferson,2020-06-15,0.62,0.11,1.06,0.38,0.78
Jefferson,2020-06-16,0.66,0.14,1.1,0.42,0.8200000000000001
Jefferson,2020-06-17,0.71,0.2,1.16,0.46,0.86
Jefferson,2020-06-18,0.72,0.2,1.16,0.47000000000000003,0.87
Jefferson,2020-06-19,0.7000000000000001,0.19,1.1400000000000001,0.43,0.8300000000000001
Jefferson,2020-06-20,0.6900000000000001,0.17,1.12,0.47000000000000003,0.86
Jefferson,2020-06-21,0.71,0.2,1.1500000000000001,0.49,0.88
Jefferson,2020-06-22,0.75,0.24,1.19,0.53,0.92
Jefferson,2020-06-23,0.81,0.33,1.27,0.5700000000000001,0.96
Jefferson,2020-06-24,0.89,0.41000000000000003,1.34,0.63,1.02
Jefferson,2020-06-25,0.93,0.44,1.36,0.6900000000000001,1.07
Jefferson,2020-06-26,0.93,0.44,1.35,0.68,1.06
Jefferson,2020-06-27,0.99,0.5,1.4000000000000001,0.76,1.1300000000000001
Jefferson,2020-06-28,1.07,0.6,1.48,0.86,1.22
Jefferson,2020-06-29,1.17,0.71,1.57,0.93,1.29
Jefferson,2020-06-30,1.3900000000000001,0.9500000000000001,1.78,1.2,1.54
Jefferson,2020-07-01,1.75,1.32,2.11,1.53,1.86
Jefferson,2020-07-02,1.9000000000000001,1.5,2.24,1.69,2.0
Jefferson,2020-07-03,1.8800000000000001,1.5,2.19,1.68,1.97
Jefferson,2020-07-04,1.74,1.3900000000000001,2.04,1.57,1.84
Jefferson,2020-07-05,1.55,1.22,1.84,1.3800000000000001,1.6400000000000001
Jefferson,2020-07-06,1.3900000000000001,1.05,1.6600000000000001,1.23,1.48
Jefferson,2020-07-07,1.26,0.93,1.53,1.09,1.34
Jefferson,2020-07-08,1.19,0.87,1.46,1.01,1.26
Jefferson,2020-07-09,1.24,0.92,1.51,1.1,1.34
Jim Wells,2020-06-26,2.2800000000000002,0.0,4.74,1.03,3.27
Jim Wells,2020-06-27,2.43,0.33,4.28,1.51,3.23
Jim Wells,2020-06-28,2.05,0.34,3.56,1.23,2.62
Jim Wells,2020-06-29,1.87,0.37,3.17,1.19,2.38
Jim Wells,2020-06-30,1.57,0.25,2.71,0.98,2.0300000000000002
Jim Wells,2020-07-01,1.31,0.15,2.34,0.8,1.75
Jim Wells,2020-07-02,1.1300000000000001,0.07,2.06,0.65,1.53
Jim Wells,2020-07-03,1.06,0.05,1.93,0.55,1.3900000000000001
Jim Wells,2020-07-04,1.05,0.07,1.9000000000000001,0.5700000000000001,1.3800000000000001
Jim Wells,2020-07-05,1.05,0.07,1.86,0.63,1.41
Jim Wells,2020-07-06,1.04,0.08,1.83,0.6,1.36
Jim Wells,2020-07-07,1.09,0.12,1.86,0.68,1.42
Jim Wells,2020-07-08,1.08,0.2,1.8900000000000001,0.67,1.3900000000000001
Jim Wells,2020-07-09,1.07,0.16,1.82,0.68,1.3800000000000001
Johnson,2020-07-01,1.5,0.0,3.14,0.6,2.08
Johnson,2020-07-02,1.37,0.02,2.52,0.68,1.81
Johnson,2020-07-03,1.0,0.0,1.97,0.43,1.34
Johnson,2020-07-04,0.55,0.0,1.49,0.07,0.77
Johnson,2020-07-05,0.9500000000000001,0.01,1.73,0.48,1.25
Johnson,2020-07-06,1.31,0.37,2.13,0.93,1.6600000000000001
Johnson,2020-07-07,1.67,0.8200000000000001,2.42,1.27,1.93
Johnson,2020-07-08,1.95,1.18,2.6,1.6300000000000001,2.21
Johnson,2020-07-09,2.0300000000000002,1.36,2.62,1.72,2.24
Kaufman,2020-06-24,2.2800000000000002,0.23,3.97,1.37,3.0
Kaufman,2020-06-25,1.37,0.01,2.5300000000000002,0.76,1.8900000000000001
Kaufman,2020-06-26,0.74,0.0,1.79,0.19,1.04
Kaufman,2020-06-27,0.59,0.0,1.55,0.12,0.85
Kaufman,2020-06-28,0.53,0.0,1.43,0.09,0.76
Kaufman,2020-06-29,1.0,0.06,1.79,0.56,1.32
Kaufman,2020-06-30,1.3800000000000001,0.44,2.18,0.96,1.68
Kaufman,2020-07-01,1.52,0.67,2.2600000000000002,1.1,1.76
Kaufman,2020-07-02,1.46,0.6900000000000001,2.15,1.12,1.72
Kaufman,2020-07-03,1.27,0.55,1.92,0.91,1.48
Kaufman,2020-07-04,1.1300000000000001,0.42,1.73,0.8,1.34
Kaufman,2020-07-05,1.07,0.4,1.6600000000000001,0.76,1.28
Kaufman,2020-07-06,1.1,0.45,1.67,0.8200000000000001,1.32
Kaufman,2020-07-07,1.19,0.58,1.75,0.92,1.4000000000000001
Kaufman,2020-07-08,1.27,0.66,1.79,1.03,1.49
Kaufman,2020-07-09,1.34,0.75,1.83,1.04,1.49
Lavaca,2020-07-03,1.0,0.0,3.8200000000000003,0.0,1.76
Lavaca,2020-07-04,0.09,0.0,2.8000000000000003,0.0,1.27
Lavaca,2020-07-05,0.1,0.0,2.22,0.0,0.96
Lavaca,2020-07-06,0.1,0.0,1.99,0.0,0.86
Lavaca,2020-07-07,0.11,0.0,1.84,0.0,0.79
Lavaca,2020-07-08,0.12,0.0,1.8800000000000001,0.04,0.88
Lavaca,2020-07-09,0.64,0.0,1.92,0.03,0.93
Leon,2020-07-09,2.17,0.0,4.55,0.96,3.11
Liberty,2020-06-25,2.69,0.03,4.94,1.37,3.62
