county	date	positive
Anderson	20200312	0
Andrews	20200312	0
Angelina	20200312	0
Aransas	20200312	0
Archer	20200312	0
Armstrong	20200312	0
Atascosa	20200312	0
Austin	20200312	0
Bailey	20200312	0
Bandera	20200312	0
Bastrop	20200312	0
Baylor	20200312	0
Bee	20200312	0
Bell	20200312	0
Bexar	20200312	0
Blanco	20200312	0
Borden	20200312	0
Bosque	20200312	0
Bowie	20200312	0
Brazoria	20200312	0
Brazos	20200312	0
Brewster	20200312	0
Briscoe	20200312	0
Brooks	20200312	0
Brown	20200312	0
Burleson	20200312	0
Burnet	20200312	0
Caldwell	20200312	0
Calhoun	20200312	0
Callahan	20200312	0
Cameron	20200312	0
Camp	20200312	0
Carson	20200312	0
Cass	20200312	0
Castro	20200312	0
Chambers	20200312	0
Cherokee	20200312	0
Childress	20200312	0
Clay	20200312	0
Cochran	20200312	0
Coke	20200312	0
Coleman	20200312	0
Collin	20200312	3
Collingsworth	20200312	0
Colorado	20200312	0
Comal	20200312	0
Comanche	20200312	0
Concho	20200312	0
Cooke	20200312	0
Coryell	20200312	0
Cottle	20200312	0
Crane	20200312	0
Crockett	20200312	0
Crosby	20200312	0
Culberson	20200312	0
Dallam	20200312	0
Dallas	20200312	3
Dawson	20200312	0
Deaf Smith	20200312	0
Delta	20200312	0
Denton	20200312	0
DeWitt	20200312	0
Dickens	20200312	0
Dimmit	20200312	0
Donley	20200312	0
Duval	20200312	0
Eastland	20200312	0
Ector	20200312	0
Edwards	20200312	0
Ellis	20200312	0
El Paso	20200312	0
Erath	20200312	0
Falls	20200312	0
Fannin	20200312	0
Fayette	20200312	0
Fisher	20200312	0
Floyd	20200312	0
Foard	20200312	0
Fort Bend	20200312	6
Franklin	20200312	0
Freestone	20200312	0
Frio	20200312	0
Gaines	20200312	0
Galveston	20200312	0
Garza	20200312	0
Gillespie	20200312	0
Glasscock	20200312	0
Goliad	20200312	0
Gonzales	20200312	0
Gray	20200312	0
Grayson	20200312	0
Gregg	20200312	1
Grimes	20200312	0
Guadalupe	20200312	0
Hale	20200312	0
Hall	20200312	0
Hamilton	20200312	0
Hansford	20200312	0
Hardeman	20200312	0
Hardin	20200312	0
Harris	20200312	7
Harrison	20200312	0
Hartley	20200312	0
Haskell	20200312	0
Hays	20200312	0
Hemphill	20200312	0
Henderson	20200312	0
Hidalgo	20200312	0
Hill	20200312	0
Hockley	20200312	0
Hood	20200312	0
Hopkins	20200312	0
Houston	20200312	0
Howard	20200312	0
Hudspeth	20200312	0
Hunt	20200312	0
Hutchinson	20200312	0
Irion	20200312	0
Jack	20200312	0
Jackson	20200312	0
Jasper	20200312	0
Jeff Davis	20200312	0
Jefferson	20200312	0
Jim Hogg	20200312	0
Jim Wells	20200312	0
Johnson	20200312	0
Jones	20200312	0
Karnes	20200312	0
Kaufman	20200312	0
Kendall	20200312	0
Kenedy	20200312	0
Kent	20200312	0
Kerr	20200312	0
Kimble	20200312	0
King	20200312	0
Kinney	20200312	0
Kleberg	20200312	0
Knox	20200312	0
Lamar	20200312	0
Lamb	20200312	0
Lampasas	20200312	0
La Salle	20200312	0
Lavaca	20200312	0
Lee	20200312	0
Leon	20200312	0
Liberty	20200312	0
Limestone	20200312	0
Lipscomb	20200312	0
Live Oak	20200312	0
Llano	20200312	0
Loving	20200312	0
Lubbock	20200312	0
Lynn	20200312	0
McCulloch	20200312	0
McLennan	20200312	0
McMullen	20200312	0
Madison	20200312	0
Marion	20200312	0
Martin	20200312	0
Mason	20200312	0
Matagorda	20200312	0
Maverick	20200312	0
Medina	20200312	0
Menard	20200312	0
Midland	20200312	0
Milam	20200312	0
Mills	20200312	0
Mitchell	20200312	0
Montague	20200312	0
Montgomery	20200312	1
Moore	20200312	0
Morris	20200312	0
Motley	20200312	0
Nacogdoches	20200312	0
Navarro	20200312	0
Newton	20200312	0
Nolan	20200312	0
Nueces	20200312	0
Ochiltree	20200312	0
Oldham	20200312	0
Orange	20200312	0
Palo Pinto	20200312	0
Panola	20200312	0
Parker	20200312	0
Parmer	20200312	0
Pecos	20200312	0
Polk	20200312	0
Potter	20200312	0
Presidio	20200312	0
Rains	20200312	0
Randall	20200312	0
Reagan	20200312	0
Real	20200312	0
Red River	20200312	0
Reeves	20200312	0
Refugio	20200312	0
Roberts	20200312	0
Robertson	20200312	0
Rockwall	20200312	0
Runnels	20200312	0
Rusk	20200312	0
Sabine	20200312	0
San Augustine	20200312	0
San Jacinto	20200312	0
San Patricio	20200312	0
San Saba	20200312	0
Schleicher	20200312	0
Scurry	20200312	0
Shackelford	20200312	0
Shelby	20200312	0
Sherman	20200312	0
Smith	20200312	0
Somervell	20200312	0
Starr	20200312	0
Stephens	20200312	0
Sterling	20200312	0
Stonewall	20200312	0
Sutton	20200312	0
Swisher	20200312	0
Tarrant	20200312	1
Taylor	20200312	0
Terrell	20200312	0
Terry	20200312	0
Throckmorton	20200312	0
Titus	20200312	0
Tom Green	20200312	0
Travis	20200312	0
Trinity	20200312	0
Tyler	20200312	0
Upshur	20200312	0
Upton	20200312	0
Uvalde	20200312	0
Val Verde	20200312	0
Van Zandt	20200312	0
Victoria	20200312	0
Walker	20200312	0
Waller	20200312	0
Ward	20200312	0
Washington	20200312	0
Webb	20200312	0
Wharton	20200312	0
Wheeler	20200312	0
Wichita	20200312	0
Wilbarger	20200312	0
Willacy	20200312	0
Williamson	20200312	0
Wilson	20200312	0
Winkler	20200312	0
Wise	20200312	0
Wood	20200312	0
Yoakum	20200312	0
Young	20200312	0
Zapata	20200312	0
Zavala	20200312	0
Anderson	20200313	0
Andrews	20200313	0
Angelina	20200313	0
Aransas	20200313	0
Archer	20200313	0
Armstrong	20200313	0
Atascosa	20200313	0
Austin	20200313	0
Bailey	20200313	0
Bandera	20200313	0
Bastrop	20200313	0
Baylor	20200313	0
Bee	20200313	0
Bell	20200313	0
Bexar	20200313	0
Blanco	20200313	0
Borden	20200313	0
Bosque	20200313	0
Bowie	20200313	0
Brazoria	20200313	0
Brazos	20200313	0
Brewster	20200313	0
Briscoe	20200313	0
Brooks	20200313	0
Brown	20200313	0
Burleson	20200313	0
Burnet	20200313	0
Caldwell	20200313	0
Calhoun	20200313	0
Callahan	20200313	0
Cameron	20200313	0
Camp	20200313	0
Carson	20200313	0
Cass	20200313	0
Castro	20200313	0
Chambers	20200313	0
Cherokee	20200313	0
Childress	20200313	0
Clay	20200313	0
Cochran	20200313	0
Coke	20200313	0
Coleman	20200313	0
Collin	20200313	3
Collingsworth	20200313	0
Colorado	20200313	0
Comal	20200313	0
Comanche	20200313	0
Concho	20200313	0
Cooke	20200313	0
Coryell	20200313	0
Cottle	20200313	0
Crane	20200313	0
Crockett	20200313	0
Crosby	20200313	0
Culberson	20200313	0
Dallam	20200313	0
Dallas	20200313	3
Dawson	20200313	0
Deaf Smith	20200313	0
Delta	20200313	0
Denton	20200313	0
DeWitt	20200313	0
Dickens	20200313	0
Dimmit	20200313	0
Donley	20200313	0
Duval	20200313	0
Eastland	20200313	0
Ector	20200313	0
Edwards	20200313	0
Ellis	20200313	0
El Paso	20200313	0
Erath	20200313	0
Falls	20200313	0
Fannin	20200313	0
Fayette	20200313	0
Fisher	20200313	0
Floyd	20200313	0
Foard	20200313	0
Fort Bend	20200313	6
Franklin	20200313	0
Freestone	20200313	0
Frio	20200313	0
Gaines	20200313	0
Galveston	20200313	0
Garza	20200313	0
Gillespie	20200313	0
Glasscock	20200313	0
Goliad	20200313	0
Gonzales	20200313	0
Gray	20200313	0
Grayson	20200313	0
Gregg	20200313	1
Grimes	20200313	0
Guadalupe	20200313	0
Hale	20200313	0
Hall	20200313	0
Hamilton	20200313	0
Hansford	20200313	0
Hardeman	20200313	0
Hardin	20200313	0
Harris	20200313	7
Harrison	20200313	0
Hartley	20200313	0
Haskell	20200313	0
Hays	20200313	0
Hemphill	20200313	0
Henderson	20200313	0
Hidalgo	20200313	0
Hill	20200313	0
Hockley	20200313	0
Hood	20200313	0
Hopkins	20200313	0
Houston	20200313	0
Howard	20200313	0
Hudspeth	20200313	0
Hunt	20200313	0
Hutchinson	20200313	0
Irion	20200313	0
Jack	20200313	0
Jackson	20200313	0
Jasper	20200313	0
Jeff Davis	20200313	0
Jefferson	20200313	0
Jim Hogg	20200313	0
Jim Wells	20200313	0
Johnson	20200313	0
Jones	20200313	0
Karnes	20200313	0
Kaufman	20200313	0
Kendall	20200313	0
Kenedy	20200313	0
Kent	20200313	0
Kerr	20200313	0
Kimble	20200313	0
King	20200313	0
Kinney	20200313	0
Kleberg	20200313	0
Knox	20200313	0
Lamar	20200313	0
Lamb	20200313	0
Lampasas	20200313	0
La Salle	20200313	0
Lavaca	20200313	0
Lee	20200313	0
Leon	20200313	0
Liberty	20200313	0
Limestone	20200313	0
Lipscomb	20200313	0
Live Oak	20200313	0
Llano	20200313	0
Loving	20200313	0
Lubbock	20200313	0
Lynn	20200313	0
McCulloch	20200313	0
McLennan	20200313	0
McMullen	20200313	0
Madison	20200313	0
Marion	20200313	0
Martin	20200313	0
Mason	20200313	0
Matagorda	20200313	0
Maverick	20200313	0
Medina	20200313	0
Menard	20200313	0
Midland	20200313	0
Milam	20200313	0
Mills	20200313	0
Mitchell	20200313	0
Montague	20200313	0
Montgomery	20200313	1
Moore	20200313	0
Morris	20200313	0
Motley	20200313	0
Nacogdoches	20200313	0
Navarro	20200313	0
Newton	20200313	0
Nolan	20200313	0
Nueces	20200313	0
Ochiltree	20200313	0
Oldham	20200313	0
Orange	20200313	0
Palo Pinto	20200313	0
Panola	20200313	0
Parker	20200313	0
Parmer	20200313	0
Pecos	20200313	0
Polk	20200313	0
Potter	20200313	0
Presidio	20200313	0
Rains	20200313	0
Randall	20200313	0
Reagan	20200313	0
Real	20200313	0
Red River	20200313	0
Reeves	20200313	0
Refugio	20200313	0
Roberts	20200313	0
Robertson	20200313	0
Rockwall	20200313	0
Runnels	20200313	0
Rusk	20200313	0
Sabine	20200313	0
San Augustine	20200313	0
San Jacinto	20200313	0
San Patricio	20200313	0
San Saba	20200313	0
Schleicher	20200313	0
Scurry	20200313	0
Shackelford	20200313	0
Shelby	20200313	0
Sherman	20200313	0
Smith	20200313	0
Somervell	20200313	0
Starr	20200313	0
Stephens	20200313	0
Sterling	20200313	0
Stonewall	20200313	0
Sutton	20200313	0
Swisher	20200313	0
Tarrant	20200313	1
Taylor	20200313	0
Terrell	20200313	0
Terry	20200313	0
Throckmorton	20200313	0
Titus	20200313	0
Tom Green	20200313	0
Travis	20200313	0
Trinity	20200313	0
Tyler	20200313	0
Upshur	20200313	0
Upton	20200313	0
Uvalde	20200313	0
Val Verde	20200313	0
Van Zandt	20200313	0
Victoria	20200313	0
Walker	20200313	0
Waller	20200313	0
Ward	20200313	0
Washington	20200313	0
Webb	20200313	0
Wharton	20200313	0
Wheeler	20200313	0
Wichita	20200313	0
Wilbarger	20200313	0
Willacy	20200313	0
Williamson	20200313	0
Wilson	20200313	0
Winkler	20200313	0
Wise	20200313	0
Wood	20200313	0
Yoakum	20200313	0
Young	20200313	0
Zapata	20200313	0
Zavala	20200313	0
Anderson	20200315	0
Andrews	20200315	0
Angelina	20200315	0
Aransas	20200315	0
Archer	20200315	0
Armstrong	20200315	0
Atascosa	20200315	0
Austin	20200315	0
Bailey	20200315	0
Bandera	20200315	0
Bastrop	20200315	0
Baylor	20200315	0
Bee	20200315	0
Bell	20200315	1
Bexar	20200315	3
Blanco	20200315	0
Borden	20200315	0
Bosque	20200315	0
Bowie	20200315	0
Brazoria	20200315	2
Brazos	20200315	0
Brewster	20200315	0
Briscoe	20200315	0
Brooks	20200315	0
Brown	20200315	0
Burleson	20200315	0
Burnet	20200315	0
Caldwell	20200315	0
Calhoun	20200315	0
Callahan	20200315	0
Cameron	20200315	0
Camp	20200315	0
Carson	20200315	0
Cass	20200315	0
Castro	20200315	0
Chambers	20200315	0
Cherokee	20200315	0
Childress	20200315	0
Clay	20200315	0
Cochran	20200315	0
Coke	20200315	0
Coleman	20200315	0
Collin	20200315	6
Collingsworth	20200315	0
Colorado	20200315	0
Comal	20200315	0
Comanche	20200315	0
Concho	20200315	0
Cooke	20200315	0
Coryell	20200315	0
Cottle	20200315	0
Crane	20200315	0
Crockett	20200315	0
Crosby	20200315	0
Culberson	20200315	0
Dallam	20200315	0
Dallas	20200315	8
Dawson	20200315	0
Deaf Smith	20200315	0
Delta	20200315	0
Denton	20200315	0
DeWitt	20200315	0
Dickens	20200315	0
Dimmit	20200315	0
Donley	20200315	0
Duval	20200315	0
Eastland	20200315	0
Ector	20200315	0
Edwards	20200315	0
Ellis	20200315	0
El Paso	20200315	1
Erath	20200315	0
Falls	20200315	0
Fannin	20200315	0
Fayette	20200315	0
Fisher	20200315	0
Floyd	20200315	0
Foard	20200315	0
Fort Bend	20200315	9
Franklin	20200315	0
Freestone	20200315	0
Frio	20200315	0
Gaines	20200315	0
Galveston	20200315	1
Garza	20200315	0
Gillespie	20200315	0
Glasscock	20200315	0
Goliad	20200315	0
Gonzales	20200315	0
Gray	20200315	0
Grayson	20200315	0
Gregg	20200315	1
Grimes	20200315	0
Guadalupe	20200315	0
Hale	20200315	0
Hall	20200315	0
Hamilton	20200315	0
Hansford	20200315	0
Hardeman	20200315	0
Hardin	20200315	0
Harris	20200315	10
Harrison	20200315	0
Hartley	20200315	0
Haskell	20200315	0
Hays	20200315	1
Hemphill	20200315	0
Henderson	20200315	0
Hidalgo	20200315	0
Hill	20200315	0
Hockley	20200315	0
Hood	20200315	0
Hopkins	20200315	0
Houston	20200315	0
Howard	20200315	0
Hudspeth	20200315	0
Hunt	20200315	0
Hutchinson	20200315	0
Irion	20200315	0
Jack	20200315	0
Jackson	20200315	0
Jasper	20200315	0
Jeff Davis	20200315	0
Jefferson	20200315	0
Jim Hogg	20200315	0
Jim Wells	20200315	0
Johnson	20200315	0
Jones	20200315	0
Karnes	20200315	0
Kaufman	20200315	0
Kendall	20200315	0
Kenedy	20200315	0
Kent	20200315	0
Kerr	20200315	0
Kimble	20200315	0
King	20200315	0
Kinney	20200315	0
Kleberg	20200315	0
Knox	20200315	0
Lamar	20200315	0
Lamb	20200315	0
Lampasas	20200315	0
La Salle	20200315	0
Lavaca	20200315	1
Lee	20200315	0
Leon	20200315	0
Liberty	20200315	0
Limestone	20200315	0
Lipscomb	20200315	0
Live Oak	20200315	0
Llano	20200315	0
Loving	20200315	0
Lubbock	20200315	0
Lynn	20200315	0
McCulloch	20200315	0
McLennan	20200315	0
McMullen	20200315	0
Madison	20200315	0
Marion	20200315	0
Martin	20200315	0
Mason	20200315	0
Matagorda	20200315	1
Maverick	20200315	0
Medina	20200315	0
Menard	20200315	0
Midland	20200315	0
Milam	20200315	0
Mills	20200315	0
Mitchell	20200315	0
Montague	20200315	0
Montgomery	20200315	3
Moore	20200315	0
Morris	20200315	0
Motley	20200315	0
Nacogdoches	20200315	0
Navarro	20200315	0
Newton	20200315	0
Nolan	20200315	0
Nueces	20200315	0
Ochiltree	20200315	0
Oldham	20200315	0
Orange	20200315	0
Palo Pinto	20200315	0
Panola	20200315	0
Parker	20200315	0
Parmer	20200315	0
Pecos	20200315	0
Polk	20200315	0
Potter	20200315	0
Presidio	20200315	0
Rains	20200315	0
Randall	20200315	0
Reagan	20200315	0
Real	20200315	0
Red River	20200315	0
Reeves	20200315	0
Refugio	20200315	0
Roberts	20200315	0
Robertson	20200315	0
Rockwall	20200315	0
Runnels	20200315	0
Rusk	20200315	0
Sabine	20200315	0
San Augustine	20200315	0
San Jacinto	20200315	0
San Patricio	20200315	0
San Saba	20200315	0
Schleicher	20200315	0
Scurry	20200315	0
Shackelford	20200315	0
Shelby	20200315	0
Sherman	20200315	0
Smith	20200315	3
Somervell	20200315	0
Starr	20200315	0
Stephens	20200315	0
Sterling	20200315	0
Stonewall	20200315	0
Sutton	20200315	0
Swisher	20200315	0
Tarrant	20200315	3
Taylor	20200315	0
Terrell	20200315	0
Terry	20200315	0
Throckmorton	20200315	0
Titus	20200315	0
Tom Green	20200315	0
Travis	20200315	2
Trinity	20200315	0
Tyler	20200315	0
Upshur	20200315	0
Upton	20200315	0
Uvalde	20200315	0
Val Verde	20200315	0
Van Zandt	20200315	0
Victoria	20200315	0
Walker	20200315	0
Waller	20200315	0
Ward	20200315	0
Washington	20200315	0
Webb	20200315	0
Wharton	20200315	0
Wheeler	20200315	0
Wichita	20200315	0
Wilbarger	20200315	0
Willacy	20200315	0
Williamson	20200315	0
Wilson	20200315	0
Winkler	20200315	0
Wise	20200315	0
Wood	20200315	0
Yoakum	20200315	0
Young	20200315	0
Zapata	20200315	0
Zavala	20200315	0
Anderson	20200316	0
Andrews	20200316	0
Angelina	20200316	0
Aransas	20200316	0
Archer	20200316	0
Armstrong	20200316	0
Atascosa	20200316	0
Austin	20200316	0
Bailey	20200316	0
Bandera	20200316	0
Bastrop	20200316	0
Baylor	20200316	0
Bee	20200316	0
Bell	20200316	1
Bexar	20200316	3
Blanco	20200316	0
Borden	20200316	0
Bosque	20200316	0
Bowie	20200316	0
Brazoria	20200316	2
Brazos	20200316	0
Brewster	20200316	0
Briscoe	20200316	0
Brooks	20200316	0
Brown	20200316	0
Burleson	20200316	0
Burnet	20200316	0
Caldwell	20200316	0
Calhoun	20200316	0
Callahan	20200316	0
Cameron	20200316	0
Camp	20200316	0
Carson	20200316	0
Cass	20200316	0
Castro	20200316	0
Chambers	20200316	0
Cherokee	20200316	0
Childress	20200316	0
Clay	20200316	0
Cochran	20200316	0
Coke	20200316	0
Coleman	20200316	0
Collin	20200316	6
Collingsworth	20200316	0
Colorado	20200316	0
Comal	20200316	0
Comanche	20200316	0
Concho	20200316	0
Cooke	20200316	0
Coryell	20200316	0
Cottle	20200316	0
Crane	20200316	0
Crockett	20200316	0
Crosby	20200316	0
Culberson	20200316	0
Dallam	20200316	0
Dallas	20200316	8
Dawson	20200316	0
Deaf Smith	20200316	0
Delta	20200316	0
Denton	20200316	0
DeWitt	20200316	0
Dickens	20200316	0
Dimmit	20200316	0
Donley	20200316	0
Duval	20200316	0
Eastland	20200316	0
Ector	20200316	0
Edwards	20200316	0
Ellis	20200316	0
El Paso	20200316	1
Erath	20200316	0
Falls	20200316	0
Fannin	20200316	0
Fayette	20200316	0
Fisher	20200316	0
Floyd	20200316	0
Foard	20200316	0
Fort Bend	20200316	9
Franklin	20200316	0
Freestone	20200316	0
Frio	20200316	0
Gaines	20200316	0
Galveston	20200316	1
Garza	20200316	0
Gillespie	20200316	0
Glasscock	20200316	0
Goliad	20200316	0
Gonzales	20200316	0
Gray	20200316	0
Grayson	20200316	0
Gregg	20200316	1
Grimes	20200316	0
Guadalupe	20200316	0
Hale	20200316	0
Hall	20200316	0
Hamilton	20200316	0
Hansford	20200316	0
Hardeman	20200316	0
Hardin	20200316	0
Harris	20200316	10
Harrison	20200316	0
Hartley	20200316	0
Haskell	20200316	0
Hays	20200316	1
Hemphill	20200316	0
Henderson	20200316	0
Hidalgo	20200316	0
Hill	20200316	0
Hockley	20200316	0
Hood	20200316	0
Hopkins	20200316	0
Houston	20200316	0
Howard	20200316	0
Hudspeth	20200316	0
Hunt	20200316	0
Hutchinson	20200316	0
Irion	20200316	0
Jack	20200316	0
Jackson	20200316	0
Jasper	20200316	0
Jeff Davis	20200316	0
Jefferson	20200316	0
Jim Hogg	20200316	0
Jim Wells	20200316	0
Johnson	20200316	0
Jones	20200316	0
Karnes	20200316	0
Kaufman	20200316	0
Kendall	20200316	0
Kenedy	20200316	0
Kent	20200316	0
Kerr	20200316	0
Kimble	20200316	0
King	20200316	0
Kinney	20200316	0
Kleberg	20200316	0
Knox	20200316	0
Lamar	20200316	0
Lamb	20200316	0
Lampasas	20200316	0
La Salle	20200316	0
Lavaca	20200316	1
Lee	20200316	0
Leon	20200316	0
Liberty	20200316	0
Limestone	20200316	0
Lipscomb	20200316	0
Live Oak	20200316	0
Llano	20200316	0
Loving	20200316	0
Lubbock	20200316	0
Lynn	20200316	0
McCulloch	20200316	0
McLennan	20200316	0
McMullen	20200316	0
Madison	20200316	0
Marion	20200316	0
Martin	20200316	0
Mason	20200316	0
Matagorda	20200316	1
Maverick	20200316	0
Medina	20200316	0
Menard	20200316	0
Midland	20200316	0
Milam	20200316	0
Mills	20200316	0
Mitchell	20200316	0
Montague	20200316	0
Montgomery	20200316	3
Moore	20200316	0
Morris	20200316	0
Motley	20200316	0
Nacogdoches	20200316	0
Navarro	20200316	0
Newton	20200316	0
Nolan	20200316	0
Nueces	20200316	0
Ochiltree	20200316	0
Oldham	20200316	0
Orange	20200316	0
Palo Pinto	20200316	0
Panola	20200316	0
Parker	20200316	0
Parmer	20200316	0
Pecos	20200316	0
Polk	20200316	0
Potter	20200316	0
Presidio	20200316	0
Rains	20200316	0
Randall	20200316	0
Reagan	20200316	0
Real	20200316	0
Red River	20200316	0
Reeves	20200316	0
Refugio	20200316	0
Roberts	20200316	0
Robertson	20200316	0
Rockwall	20200316	0
Runnels	20200316	0
Rusk	20200316	0
Sabine	20200316	0
San Augustine	20200316	0
San Jacinto	20200316	0
San Patricio	20200316	0
San Saba	20200316	0
Schleicher	20200316	0
Scurry	20200316	0
Shackelford	20200316	0
Shelby	20200316	0
Sherman	20200316	0
Smith	20200316	3
Somervell	20200316	0
Starr	20200316	0
Stephens	20200316	0
Sterling	20200316	0
Stonewall	20200316	0
Sutton	20200316	0
Swisher	20200316	0
Tarrant	20200316	3
Taylor	20200316	0
Terrell	20200316	0
Terry	20200316	0
Throckmorton	20200316	0
Titus	20200316	0
Tom Green	20200316	0
Travis	20200316	2
Trinity	20200316	0
Tyler	20200316	0
Upshur	20200316	0
Upton	20200316	0
Uvalde	20200316	0
Val Verde	20200316	0
Van Zandt	20200316	0
Victoria	20200316	0
Walker	20200316	0
Waller	20200316	0
Ward	20200316	0
Washington	20200316	0
Webb	20200316	0
Wharton	20200316	0
Wheeler	20200316	0
Wichita	20200316	0
Wilbarger	20200316	0
Willacy	20200316	0
Williamson	20200316	0
Wilson	20200316	0
Winkler	20200316	0
Wise	20200316	0
Wood	20200316	0
Yoakum	20200316	0
Young	20200316	0
Zapata	20200316	0
Zavala	20200316	0
Anderson	20200317	0
Andrews	20200317	0
Angelina	20200317	0
Aransas	20200317	0
Archer	20200317	0
Armstrong	20200317	0
Atascosa	20200317	0
Austin	20200317	0
Bailey	20200317	0
Bandera	20200317	0
Bastrop	20200317	0
Baylor	20200317	0
Bee	20200317	0
Bell	20200317	1
Bexar	20200317	3
Blanco	20200317	0
Borden	20200317	0
Bosque	20200317	0
Bowie	20200317	0
Brazoria	20200317	2
Brazos	20200317	0
Brewster	20200317	0
Briscoe	20200317	0
Brooks	20200317	0
Brown	20200317	0
Burleson	20200317	0
Burnet	20200317	0
Caldwell	20200317	0
Calhoun	20200317	0
Callahan	20200317	0
Cameron	20200317	0
Camp	20200317	0
Carson	20200317	0
Cass	20200317	0
Castro	20200317	0
Chambers	20200317	0
Cherokee	20200317	0
Childress	20200317	0
Clay	20200317	0
Cochran	20200317	0
Coke	20200317	0
Coleman	20200317	0
Collin	20200317	6
Collingsworth	20200317	0
Colorado	20200317	0
Comal	20200317	0
Comanche	20200317	0
Concho	20200317	0
Cooke	20200317	0
Coryell	20200317	0
Cottle	20200317	0
Crane	20200317	0
Crockett	20200317	0
Crosby	20200317	0
Culberson	20200317	0
Dallam	20200317	0
Dallas	20200317	9
Dawson	20200317	0
Deaf Smith	20200317	0
Delta	20200317	0
Denton	20200317	1
DeWitt	20200317	0
Dickens	20200317	0
Dimmit	20200317	0
Donley	20200317	0
Duval	20200317	0
Eastland	20200317	0
Ector	20200317	0
Edwards	20200317	0
Ellis	20200317	0
El Paso	20200317	3
Erath	20200317	0
Falls	20200317	0
Fannin	20200317	0
Fayette	20200317	0
Fisher	20200317	0
Floyd	20200317	0
Foard	20200317	0
Fort Bend	20200317	9
Franklin	20200317	0
Freestone	20200317	0
Frio	20200317	0
Gaines	20200317	0
Galveston	20200317	1
Garza	20200317	0
Gillespie	20200317	0
Glasscock	20200317	0
Goliad	20200317	0
Gonzales	20200317	0
Gray	20200317	0
Grayson	20200317	0
Gregg	20200317	1
Grimes	20200317	0
Guadalupe	20200317	0
Hale	20200317	0
Hall	20200317	0
Hamilton	20200317	0
Hansford	20200317	0
Hardeman	20200317	0
Hardin	20200317	0
Harris	20200317	10
Harrison	20200317	0
Hartley	20200317	0
Haskell	20200317	0
Hays	20200317	1
Hemphill	20200317	0
Henderson	20200317	0
Hidalgo	20200317	0
Hill	20200317	0
Hockley	20200317	0
Hood	20200317	0
Hopkins	20200317	0
Houston	20200317	0
Howard	20200317	0
Hudspeth	20200317	0
Hunt	20200317	0
Hutchinson	20200317	0
Irion	20200317	0
Jack	20200317	0
Jackson	20200317	0
Jasper	20200317	0
Jeff Davis	20200317	0
Jefferson	20200317	0
Jim Hogg	20200317	0
